"store_id","review_1","review_2","review_3","rating_1","rating_2","rating_3","food_desert"
"nH_4HwNx1DaumHnibobLQg","The waiters were nice but they asked me for a different scan points barcode and I was like uhhh  but yah the coffee tasted different too and they didn't...","5 stars for floral (display is amazing. There is always a vase or pot to match up with the arrangement you want. prices are reasonable)
5 starts for bakery...","Shame on you Safeway! No grocery pick up and no delivery options during the pandemic. Not really customer focused. You've lost a lot of loyal customers.",3,4,1,0
"uAxuXbIOtLGci1Au5jMcMw","Love this place. So does my dog! Always a treat to visit this well-stocked, friendly-staffed, great-vibes store! Five stars!","I used to really enjoy this shop, but their gutless failure to enforce the state DOH mask mandate, let alone post signage as required by the law about mask...","This place is awesome. The smoothies in the back were all delicious and we found some items in their health area. Happy and helpful customer service.",5,1,5,0
"jmRonyn8jUtRzJCHGj75iA","Truly the BEST donuts ever!! 

This small-town grocery store goes out of its way to provide amazing service. You can order online and have it delivered to...","I was shocked to see an employee come out of the work area in the back with his mask tucked under his chin. But then i realize that except for the cashiers,...","The BEST doughnuts in Washington state!!! Laid back small town store. The deli is ..... not so good, but they do have really good breakfast burritios. You...",5,1,4,0
"3yS3CIStm-snce7cpoYNDA","Great spot if you are headed to The Gorge. They have all the last minute things you might need for camp, but also some unique Latin food items that are a...","Best stop before hitting the Gorge to see Dave. Meat to Mexican blankets they have you covered.","This place has it all. We stop here every year on the way to the gorge amphitheater. They have saved us a bunch of times. Beer, blankets, a stove, tools,...",5,5,5,0
"Qs797E_U4AFuHRiZoGbKeA","This is an amazing local family friendly business.  They always make sure you feel like you are part of their family no matter when you shop.  I would...","Great butcher. Prices are reasonable. The house made smoked sausage is excellent, if you only buy one thing get that, or their bacon, or both. Lots of...","I always stop by here when on Ohio visiting.  Great meats and meat bundle prices.  But, the best ever ham loaf at 4.19 /lb. I can not even replicate this...",5,5,5,0
"DQ8ascSyaW1BNnTSHAJUjA","Never a dull moment. It seems the earlier you get there the better off. Has many selections for a smaller area. Has plenty of vegetarian, vegan, gluten &...","Back for the Sushi big tray.  We live near a new big Krogers in Columbus but no big tray to be found there, ever. But now I am at our lake house. I needed...","If they make a mistake you will get excuses and reasons. When they can remedy mistake they do not! That is my experience today. Point in face.",4,5,2,0
"s0W38QyljemUHqpvoV29Hw","This is the cleanest and most well-stocked Walmart I have ever been in. I am so impressed with the friendliness and helpfulness of the staff. Great place!","The smaller the town, seems to have the better Walmarts.  Again another Walmart that has everything.  We got hot deli foods and Staples for our trip.  Only...","This is probably THE NICEST Walmart I have ever been in. It's not too busy in here, everyone is nice, not overcrowded with people and there is plenty of...",5,5,5,0
"AidnYupLdI5xiNoYWPRzjw","Amish Cheese House is a delightful place to stop. It's a combination deli, cafe, and store, with a bakery next door. The cafe is known for their homemade...","This place is a favorite stop when in the area. It has the best snacks and lunch meats. You have to try the bologna. Think bologna texture with a salami...","We love this place. We make the long trip from Moore every couple of months to stock up on some cheese and other Amish goodies.",5,5,5,0
"Mp-xS_4KUOdkvooTn3wRnQ","My pocketbook is sprouting with savings! 
I was not sure about this place when they first arrived in Midtown. I like these kind of grocery stores for the...","Sprouts has great fresh items with reasonable prices, a great combination in today's world of extremes.  They have a nice deli section, and some great...","What a pleasant surprise !  Best salad department I've seen in Tulsa !  Meals ready to go! Fresh fish right up there with white river and Bodeans. 
I did...",5,5,5,0
"cFBbbBolEZ3-zlFsMlRQkQ","Have gone to ALDIs a couple of times. They have a decent selection but I always end up needing to go to another store afterwards to finish off my shopping...","Aldi in owasso is amazing.  Always immaculately clean and such a kind, attentive staff.  I really appreciate all they do for our community.  All their...","Really small grocery in Owasso. 
- They only take cash or debit card. NO CREDIT CARDS. 
- You must sack your own groceries.
- You can either buy grocery...",3,5,4,0
"6cGJdg7UAMm6bWspCeM9Jg","Specializes in custom products & great premade meals - especially frozen meals.  Produce, eggs, flowers all better & cheaper than Reasors.  Don't be afraid...","LOVE. No regrats, yes... like the ""NO REGRATS"" tattoo. The staff is the most helpful and so dang sweet... like sticky-sugary-cavity-sweet and I Iove it...","Fun, interesting products with bonus seasonal ones, including the famed pumpkin-flavored goodies.
Workers always ready to assist you.
Vibey.",5,5,5,0
"_NUQ0MX0482-oQoBqBznbw","Surprise! Surprise! Surprise! The people are right, this place is legit. Thanks to Yelp I was able to satisfy my Mexican food craving while at work in...","Very small and clean Mexican store with a little restaurant. Havent really shop here for mexican ingredients yet but always order food from here. 

I like...","Still as good as ever. The chorizo taco is the best. My Mexican cravings are now satisfied! They also have elotes now!",5,4,5,0
"yP8BMRuntkxCYDC181SdWQ","I was so excited to stumble upon this market after visiting Korean Garden, the restaurant next door! I came in with a friend and had a fun time walking...","Travel nurse coming in from Boston/NYC. They have the best homemade baby radish kimchi and great side dishes and overall selection. I always get the big...","I like buying Korean side dishes here. My friend recommended the kimchi from here. I also like buying the fluffy cheesecake and instant ramen.",5,5,5,0
"wjwo2VQ9uudyt3L6IT00rg","Worst fly problem I have ever seen in the deli meat, employees just not phased with the issue.  If they would clean the equipment every once it in a while...","Very Impressed visiting Claremore Deli for catfish $2.50 ea or meal deal of 8 pieces, Cole Slaw & hush puppies is apx $19. I'm usually a customer at Catoosa...","This is my go to place for groceries, you can always expect fresh produce and their stores are very nice. I also love the option to shop online and your...",1,5,5,0
"VDjk43bweBASJR9FwZozig","Very convenient. Nice place to stop before or after a day on Flathead Lake. You can get fishing licenses there and fill up propane tanks. There is a very...","Best grocery store in Woods Bay! Used to live in a tent across the street and get my daily milkshake there. Good fruit stand in the summer.",NA,5,5,NA,0
"-os4K-xJjjW6In_fQU-hcw","This has easily been the best small town grocery I've seen around the country.  True, it is a small town grocery so don't expect 7 different types of...","Let's start this off easy. The is one of the only grocery stores around Flat Head Lake. It is expensive and you will have limited choices. You decided to...","Great grocery close to Blacktail Ski Hill and Flathead Lake. Its an IGA. 

Good prices, clean bathrooms,  and the best chicken strips in their deli!!",5,4,4,0
"8YlATL3mfJD_45vakeDTgw","Any of the super 1 foods are usually my go to stores when the bulk warehouse doesn't have what I need or I don't want to buy a particular item in bulk....","This particular Super 1 is the nicest one I've been in so far. Fter spending a day in Glacier, we decided to spend the night in Kalispell before heading...","It fill the need for groceries and a very pleasant experience. The cashier was very friendly and the whole place looked clean and organized. Easy to find...",5,4,4,0
"P2m2lxknjq3KTGNUdgSstQ","Mabuhay Oriental Market is the only oriental market in Kalispell. Despite its small size and being tucked into a strip mall, it has a wide variety of food,...","The one and only Asian store in the entire valley, and it's absolutely lovely! I'm never disappointed when I come here and always find delicious food to...","This place is incredible! They source all the best Asian ingredients from Seattle and will take the time to make sure you find everything on your list.",5,5,5,0
"k0zgh7DRCOlb12u88Nfiaw","This amazing little cabin of the woods is a haven for vegans! I can't believe I accidentally stumbled into this place in search of a basic coffee. The...","When staying in Bigfork, this spot was across the street and was too cute to not check out-- The inside was even more wholesome.
Just popped in to get a...","Baller place, music, really good tofu scramble, lots of food, music, pretty cool place, good tofu scramble, pretty cool place, baller food, nice music",5,5,5,0
"qVkxO-W6KTnt-YJ0soITUg","This is a review for the flower department, specifically Marie... 

My husband and I got married on 6/25/16 in Williston, and decided from the beginning...","My trip to this Trader Joes was so nice! This is different enough from the other Trader Joes I've been to which I don't love. It is a bit smaller than the...","Trader Joe's has a devoted customer base and while I would not count myself as an unwavering supporter of all things Trader Joe's, I can appreciate the...",5,4,4,0
"haLEuU5v8oBtWBDCOyvlCQ","This is the most amazing grocery store I have ever been to. We are from the Boston area, and this place makes Whole Foods laughable--both in terms of...","Can I select 4.5 stars? This market is just a gem! It's in South Burlington, so for some reason I expected it to be more mainstream, but I am glad it isn't....","I'm sorry, this place is so over priced it makes me angry. 

My husband is always trying to drag me here for lunch when we are running errands, and I...",4,4,2,0
"rZdRo9jKX_WKF66823LAww","Tidy, spacious, ample parking, well staffed. Certainly prefer this location to the one downtown.","Great grocery. Evolution juice, ready made salads, lots of local treats, syrup, honey.","Pretty cool little co-op, has a lot of whole foods type products. Their hot shot wrap is fire, and their cold brew is delicious. I tried their Apple cider...",5,5,5,0
"nKvVqtGDqwimP1ewd245Xg","Great array of healthy options ($$ budget). Service members are always friendly and very helpful! Parking can be a little tricky at times, but that's not...","Really great selection, especially for Vermont-made products.. but is it worth the wild parking situation? There was a wait for a spot to open up and almost...","Really great selection of local fresh produce, beer, kombucha, and basically everything else! Was visiting out of town, favorite part was the Aqua ViTea...",5,4,5,0
"2fBgjA-kREPMd9N8L8LnYw","I love this place! Stopped by on a whim. Arrived at the airport between lunch and dinner. So we came here and they were doing happy hour. Dinner service...","Takeout from this restaurant was a horrendously expensive mistake.  This was the most money I have ever paid for fried chicken in my life -- and I've lived...","The food here is amazing! The menu options may seem like your typical boring bar food, but don't be fooled. The food is well-crafter and the flavors go...",5,1,4,0
"5Dsq2VxvnQDiqGYllbVfvw","I am guessing most people who come here live in Washburn and already know it but if you're passing through you, this is a mini grocery store. There's a wide...","Horrible horrible service! It was new year's  eve and @741pm I had ordered a pizza . I was told that my pizza would be ready in ten minutes. The store...",NA,3,1,NA,0
"4ydowgYDeKm2kDwZOlvcrw","Probably the best grocery store in the world because of the dedicated & friendly staff. The perfect size that has everything you need but not too many...",NA,NA,5,NA,NA,0
"fVp3Q2ntGkRCYTGP6A9d9w","Hannaford's is a supermarket and pharmacy. They began selling produce in Portland in 1883. Hannaford cares about the community. In 2020, Hannaford donated...",NA,NA,5,NA,NA,0
"cjVUqhDQ4-Ww5G1sktiDAQ","This crazy little convenience store/cafe is a treasure in the remote rural hills along the Canadian border.  I had the opportunity to explore for a week...","I go to this place literally every day before work, I'm a regular I guess, the people are always friendly, the dairy bar is the summer is absolutely...","Myself and the wife went to eat and had a horrible experience. We ordered a chicken sandwich, grilled ham and cheese, some onion rings and two milk shakes....",5,4,1,0
"hCznGKQbJiAf8J1OWAD9cQ","Went did all my shopping.
When I got the register put on my food on the belt and the girl tells me is it cash? I said no it's debit card.
  she said sorry...","Pricey.  I don't understand why they carry hannaford products but don't offer hannaford prices. The only store in town with fresh vegetables and fruit.  By...","Great shopping experience helpful staff. Checkout staff were waiting for us. Great meats and cheese . lots of locally grown products....magnificent potatoes...",1,3,5,0
"7FakPCsKU9JRnHwlgP4rbw","Seemed like a clean store. And they have quite a few selections in each department. The bra sizes were a bit picked over for the style I was looking for,...","The nicest people work here and I am so thankful to those in customer service. I put my purse in my truck and locked it so I could return the cart. My phone...","I stumbled into a Black Friday sale at this Walmart and I was thinking, ""Oh no...this is going to be mayhem like back in Atlanta!"" I was wrong! Everyone was...",4,5,5,0
"0hX0hmJuvDwPcNPR-GMB4g","Casual dining.  Good service and good prices.  We ate the catfish but there were a lot of options on menu.  I didn't care for the hush puppies not enough...","For years I have been coming here to eat breakfast, lunch and dinner. The restaurant/grocery store/gift shop/gas station is a little hole in the wall...",NA,3,5,NA,0
"X-1_hGkMBhGdfhzmg4w6iQ","Wonderful people!!!!  I asked about ordering a product that they do not carry.   Donna and Gary went above and beyond to help me.   The product was ordered...","Great local supermarket.  Prices are a tad higher than what you'll find at the Wal*Mart in town...but if you like to avoid the craziness of the Super...","So much better than Walmart! Pricey so I don't shop here as much as I want. I had to go twice today though due to Walmart not having items I needed in...",5,4,4,0
"bNXM_gffadyhnFPt7sJpyQ","Oh My! Just finished off an awesome lunch of two BBQ's with coleslaw...pickles...mild sauce...and soaked it with hot sauce for the extra tang that I like!....",NA,NA,5,NA,NA,0
"gpc8RQrpaYwCmLphtGHmaw","I normally love to shop here. Yesterday I had the most rude check out lady. I bought six 2 liter cokes. When the lady was checking me out she said just get...","The deli counter has decent food but sometimes it is hit or miss on the fried chicken, livers and gizzards. But the staff is friendly and helpful and will...","First let me tell you what I DO like about Food Giant. I truly enjoy that I can get products at Food Giant that our local Wal-Mart doesn't carry.  I also...",2,4,3,0
"NOAmW7iWAkSops0Ef9Sh6w","This place has nobody in charge, and not enough people working, no help no where in the store. Bugs in the food containers in produce area. Employees in the...","The Walmart White House store is not stocked well enought to be called a grocery store, dry goods, or even a discount store. It is disappointing to go in...","Never any checkers!!!! They never have anyone working registers! It's absolutely bullshit. Horrible management. You just can't just have only self check...",1,1,1,0
"KP74lBV_15ATzllo1h2QwA","I stopped at Sad Sam's Fireworks because I was driving home from Nashville and I heard the siren call of a Firework outlet with a giant neon light clown...","Very nice place! Clean and pleasant. Bathrooms, spotless! Really agreeable employees. Great selection of fireworks. Fried chicken, fresh and tasty. Makes...","Would have given it no stars if I could have. Exit 112 off of Hwy 65 in TN near the KY border! There's another fireworks store a few miles down heading...",3,5,1,0
"0DnmDTzpwcfX9tHZnr2lmg","Whole Foods just opened up down the street, and The Fresh Market is still more pleasant to be in in my opinion !  I was sooo excited for Whole Foods to...","I came to this market hoping that I would be able to access it. I need a mobility scooter to shop with because I can't stand a long time. They consider...","I've tried these stores over and over. I can never get passed how expensive everything is for mediocre quality products.
Everything seems to be about 20%...",5,1,3,0
"yvIxYbbSmseKpKIJRoJqgA","Been going to stews since before I can remember. Best grocery store out there, but can be pretty pricy. I highly recommend it, it's an experience and all of...","Great grocery store!I appreciate the stand in the front of the store now with salads and other goodies ready to grab and go ,so much more convenient...","This is where I go for to get my meats. Its fresh and inviting. Everyone is friendly and knowledgeable. And the soft serve is delicious.",5,5,5,0
"TCXC43wH2KTkJdzz6Mq_Kg","My kids love this little stop.  The store has a sandwich section that offers a variety of options.  Or, you can build your own.  My son went with chicken...","I've been to the general store before but never to eat and today I gave it a try. The staff was top notch and the girl that helped me and my friends was...","Our regular stop when making the journey to and from the great wilds of Northwest CT.  In beautiful and historic Riverton, home of Hitchcock furnishings and...",4,5,5,0
"LMaYosn64JrJDUMSDiI7IA","Bi Lo Foods (currently Lingle Market) is located right in the heart of downtown renovo, just as you cross the railroad track bridge its on your right after...",NA,NA,3,NA,NA,0
"YKKAzstpvt0qOxkMpm1hIg","My wife and I now live in Maryland. I always stock up on meat because the quality and price is so much better than in Maryland. If you have not tried there...",NA,NA,4,NA,NA,0
"0WSekf7BcGjRwsY3dlcW3g","I found this store by accident, having made a wrong turn while on vacation.  I decided to stop in, and was amazed at the great selection!  The prices were...","I drove by and for some reason decided to turn around and am glad I did.  This is a country store serving the local community, run by Amish or Mennonite...",NA,5,4,NA,0
"W729sxwESjFsVYAzB1tVqg","As far as Walmart's go, this one is pretty decent. It's always well stocked which is good since they are always busy!

They have a decent selection of...","Very friendly and nice and professional customer service employees. This Walmart definitely raises the bar. It is much better than other Walmarts especially...","It's your basic big-box Walmart Supercenter - nothing really too notable here, from my experience. They typically have everything that I wish to purchase,...",4,5,4,0
"lbBZGU_UA4-4107r78QoJw","This place has so much character it should be a ""must see"" stop for anyone traveling to Potter County. Everyone is so friendly and the food is good! Such a...","Great little local business , that's a must visit. Fresh subs made with quality ingredients to order. And the blocks of cheese for sale are the best. In...","I've been coming year for years. It's had it ups and downs over those years but right now it's up. The owners are devoted and it really shows. My favs are...",4,5,5,0
"bO1LyvH9IczRQERxhsZA6Q","This review is based on one interaction I had with this particular Walmart, and the great customer service I received from one employee in particular.

I...","This is my favorite Walmart of all - anywhere I've ever been. It's also the smallest! It's basically just a gas station store but sells many items you'd...","Love Walmart..it has so many things and the prices are affordable..lines can be a bit long and seems like the self checkout should have more then 1 worker...",5,5,3,0
"voVkrWVl7v_qEZyoqu5_Gg","I am such a fan of Fred Meyer and have only shopped at the stores in Oregon when I was visiting. While staying at a hotel a few miles down, I happened to...","Fred Meyer when I was carrying my groceries to my house they ripped can you fix that please I don't like it because I got soda and it fell and exploded","Previous to this visit we had never been in a Fred Meyer before. This one seemed HUGE with a wide selection of things for sale from tools to groceries to...",4,1,4,0
"nQ0wH8BCdg9cG_FnaDeelA","Best donuts I have had in a long time. They are big and melt in your mouth.

The store is clean with a good selection of products and the customer service...",NA,NA,5,NA,NA,0
"PEHeQX0sXsrJmyrGuOrfBA","The Bakery goods are delicious! FRESH donuts, muffins, pastries, cookies, & bread. This is a great store, very clean & well maintained. Every shelf is...","Got into town late and just needed a snack.

They had a great selection of ready made items all still fresh.  

A little put off by the bulk food area...","Clean store. Had everything I needed and the price is right. 
What keeps if from a 5 Star review is the layout and lack of checkers. Layout is all over the...",5,4,4,0
"2wFymYN4KoSFqVBK-SWiKA","I showed up right when they opened, ordered a big meal, and got fresh tortillas at 9 am! I thought about those tortillas all day.","Great place to pick up some legit Mexican plates at a good price. It's also a market, which is handy if you want to pick up some carne or marinated meat to...","We went here the other day and ordered carne asada taco and chicken burrito. The carne was awesome but the chicken was a bit bland. The market though is...",4,5,5,0
"PJs0ygrbCOXSS6Ps0Ot3Bw","Did you know Dollar General have Penny items? I saw a blogger post to check out the app for bonus deals. OMG, I was amazed by the amount of items discounted...","Friendly and had everything. But oh so messy. Truth be told I don't think I've ever seen a really clean Dollar General. It's not like there's trash on the...","I'm that girl! I start cooking or cleaning and fail to ensure I have everything I need, so off I go to my local DG and most of the time DG saves the day!...",5,4,3,0
"4p5n2jR7zQ3VTCuC57NBUQ","I'll admit I had an ulterior motive to visit this store during the Corono-19 Virus Pandemic and that was Toilet Paper.

My wife has succumbed to the...","I like Ingles for the convenience mainly.  They do have great rotisserie chicken and pork at a decent price.  Prices on most anything else is high.  Staff...","Great prices and selection. It may not be the newest or the shiniest around town, however they do carry quite a variety for their small size. Plus all the...",4,2,5,0
"cEGIL73X76uk2k1cRBVZZw","I love Ingles Markets. This particular one is known as the ""new"" one in Statesville, but it has been here a while. It is always nice and clean. The workers...","I mostly stopped here for their wifi and a shady spot to have a one-hour conference call, but ended up going inside to pick up some breakfast.

This is a...","Fantastic store! Having been to a number of Ingles Markets over the years, this one is one of the nicest and cleanest. The employees are friendly and...",4,4,5,0
"amcdUAnewpLdiEybZUryVQ","ALDI staff at this location in Statesville have done an amazing job during the COVID19 pandemic! When COVID19 numbers were high, there was an assigned staff...","I've been killing it with saving money on the weekly shopping trips by hitting up ALDI as my first stop. Everything here is good quality and the prices on...","Enjoy shopping here manager's can be temperamental. Prices are cheaper than the standard groceries. While you might not get a two for one can find...",5,5,4,0
"weifPU01hbR1Q9J_VbxtjA","Quick and convenient for light shopping in the Village. They seem to have all the staples necessary, as well as a well stocked beer cave. Cheap smokes and...",NA,NA,4,NA,NA,0
"5KVxkhvwGVSy7hwKJoechQ","I have came to this Kroger since I was a little kid. In summary, for many many years.  They have changed hands of course during those years but that happens...","Grateful for Kroger and their rewards. Don't advertise that you accept Apple Pay if your cashiers aren't trained on how to use it.","I love this store, and The staff. Great sales, good customer service. I complained about them not having enough Gerber baby milk. They listen, and they are...",5,5,5,0
"evebjvKxX9HWlxZkUf7mTA","This Walmart seems to be going through many changes. They relocated many items in the grocery department and challenged me to navigate my course through the...","As Wal-Marts go, this is a pretty good one. Service is fast. Folks are polite/friendly/helpful.","True story: I worked here briefly when I was saving money to move to AZ. Also worked at the Expositor.

That said, this really is a nice Wal-Mart. It's...",4,4,4,0
"9gcvOYTxgmRNUxZa3IVKFg","Stopped at Chief's in Wauseon and was pleasantly surprised to see their deli counter stocked full of goodies. From sliced meats, many cheeses,  to freshly...","I agree with the Jessica, that this place is really the best place to get meat. It's better than walmart in their freshness. I totally love their Rotisserie...","It's a good place for meat. The deli and bakery are good too. Roterisary chicken salad is pretty good, and the monster cookies are my favorite. Pretty...",4,4,4,0
"7i5BLaafMyzItF3jZcXaGg","What an awesome store in Wauseon!  This store is a little bit Dutch and a little bit Amish!  Great selection of fresh spices, baked goods, deli, and sweets!...","I do like stopping at this little market when I come through Wauseon on the turnpike. My son lives just a couple miles from here. They have a nice deli and...","This is a real gem. Such a great natural healthy happy real food respite not far from the turnpike. If you are sick of the fast food / truck stop options,...",5,5,5,0
"BMd77wJ1xLrIjxIKlTNhNw","Consistently friendly service and delicious food. Great options for grab-and-go items, and you can even order online!

Oh, P.S.-- Do yourself a favor and...","Read the reviews and was excited to try the food since I live very close.  We have had some of their pasta catered and that was very good but realize we had...","I cannot believe that I have never left a review here. When somebody in Michigan explains what a party store is, grapes and hops market is the example....",5,1,5,0
"GnIkX1T8aRVg5UcXtetx8g","I feel like every time I go to a place like this I ask the same question. ""Why didn't I know about this place before? Why didn't anyone tell me it existed?""...","Alex's is an amusement park for Adults- just missing the car wash.

You may drive by and think this is a glorified gas station but it is so much more....","I visited this location on multiple occasions to support their story. I will say that the price, value, quality, and ability to manage so many separate...",5,5,1,0
"7clNfv1ASCOMZAHwruBHkg","This is a great store to go to if you need to get a quick gift for someone. They carry some stuff year round but also have new stuff seasonally. Always a...","Another cute shop here on main. More geared towards kitchen ware, copper pans, ceramic table ware, other kitchen accessories and everything kitchen related....","This store is something unexpected and wonderful. It has great soaps, utensils, rustic decor, snacks and more. Think William Sonoma but better!!! Intimate,...",5,4,5,0
"O5_FDKoXS1AO_BHOk8H6Dw","Oh boy! This morning was my first time stopping here. What an event! 

Its a gas station that's for sure, with a full service deli inside.  Typical snacks,...","Stale over priced left overs, not sure of the actual age of the food. The pizza appears to have been in the display case long enough to dry it out to...","Cool staff good food I stop often omw to Saginaw n flint never had an issue always in n out",5,1,5,0
"UjQSRPOR1tbt5LQyUQBifg","Wow. A hidden secret that we found based on a friend's recommendation. Outstanding!

We walked up to the serving counter last night and were told to speak...","Very interesting store that sells absolutely everything Mexican from cactus to white coconut to a dozen different dried peppers.

They have a hot meal...","Six years later and still FIVE stars! Get yourself there to enjoy some amazing Mexican food cooked fresh!",5,4,5,0
"cA9MJJ2O8tzgDDWy_AmW-Q","Five stars plain and simple. Meat market is the best on the Northshore. Everything you can imagine in the world of meat... of course the steaks are among...","I have been wanting to try this place for a few months. I always see the advertisement for their large shrimp poboy on their sign by the road. It is a small...","Bought a half filet at $14.99
They asked if I wanted it trimmed
No explanation.  I said ok this time. 
Usually I trim it myself. 
They ""trimmed"" it....",5,4,2,0
"TGGHQnRP_feNb825MjxScg","BEST LUNCH BAR 
Took the picture after I devoured almost all of it lol
omg. So surprised! I got the garlic cauliflower, turmeric roasted carrots, macaroni...","Up until yesterday (May 27, 2022) I would have given the Mandeville Whole Foods a five star rating. But, when I went to the Coffee Bar to order my usual...","Mandeville is really not a Whole Foods kind of place. Which is the attraction of shopping here, from my perspective. The options for finding specialty...",5,4,3,0
"81nBCcxqhF7z__8h9lDnhA","This is my favorite Mexican/ Honduran food spot on the Northshore, hands down.  It's a small family owned Latino grocery and restaurant, cranking out homely...","The food was authentic and delicious. The service was extremely slow. It took a while to get our drinks and the food.  I would certainly go again but this...","First time back in a while excellent lunch of tacos and beans.  They now offer out door seating on a nice little patio too.",5,4,4,0
"GVEW4kfZ3fREzrKAvmUZ0Q","Ok, their meat department rocks!!!
I have never gotten substandard roasts steak or ground beef there.
There USDA choice is really just a bit better than...","The North Shore outlet of this chain is reasonably convenient in its location. For a premium food market though, I wasn't thrilled with the options for a...","I typically love the baking department here. However, I recently purchased multiple boxes of cookies for a party and every single one was stuck together....",5,3,3,0
"y-zY3f7yTHpn9DeuzfxDKA","Great supermarket for cheeses, wines, meat and veggies.  Personnel is very friendly.  Easy in and out.  They have the correct amount of cashiers on check out.","I am a bit mixed in my review of the store only because they seem to be out of a lot of the product I wanted. I have had times where the customer service...","Have had nothing but bad experiences here. Horrible meat. DIRTY CRAWFISH. How can the papers claim they are any good if they don't clean them? Mud all under...",5,4,1,0
"kYCaQjyhQFnpLIqXPHd1OQ","The two crackheads at the counter screamed ""WE CLOSE IN 10 MINUTES"" at 10:35pm when they close at 11pm. When the store didn't have what we needed, we walked...","Before this Dollar General, I've never really considered any dollar store to be a desirable place. LIke any ""dollar store,"" you have some really interesting...",NA,1,4,NA,0
"VijeXnLfwMgzzDuMn1bG5A","Love the hot food s in there and Jess is very friendly ,she has everything fresh in the case ,and with a smile this girl keeps you wanting to come back","I went in and ordered a fish sandwich, the girl with piercings in her face went back to make it. I stood watching her coughing all over the kitchen and MY...","Bad gas.  Premium caused engine to knock with anything above 6psi of boost. Attendant mentioned that nobody buys premium, so it's probably old.",5,1,1,0
"iZQOqf-ZybP7Cac1frAaew","This Giant Eagle in Chippewa has the best meat department! I always buy the filet mignon and it is the best and most tender cuts. A special shout out and...","No issues for me at this GE location. This is my local store, and I find that only on the rarest occasions are there any significant waits in the checkout...","This Giant Eagle has great staff who are very helpful and friendly. The downfall of this GE, however, is that the aisles are extremely small and narrow...",5,4,3,0
"rw3QGTyJH5cUMKYDS1uaYw","Don't shop here much since the Covid Virus ...big time shopping centers doesn't impress me but I come here only when I no other places don't have what I...","I have visited this Walmart only one time, and I browsed and purchased some food and beverages. When my husband and I were first entering the store, two...","We wanted to buy a riding lawnmower and asked if we bought it could they could put a sold sign on it to give us time to get it. We do not have a trailer and...",2,4,2,0
"Bb7A2pxObgPZwfG5iIw2qg","Al's is a gas station, tiny grocery, and sandwich shop all in one. If you are headed east on the PA Turnpike, Al's is going to be the first gas you...","No one was wearing masks in here- but even the food prep folded at the lunch counter. We got gas and decided to pass on the advertised sandwiches which...","Sign on interstate 76 heading west shows this as a 24 hour gas stop. Arrived a little after 11 to a red haired lady screaming at me that they were closed....",4,1,1,0
"HbAWwf_6gra55PptOhV4-g","This store has been Smith's forever, though, I think it's now ""Melody's"". They've had many changes over the years, but keep rolling and serving the...",NA,NA,3,NA,NA,0
"LlLsu1CNa30pfvKtq_FiOw","Really clean and really good selection of Asian groceries. There are actually some things I have to drive out, specifically, to buy at this place. They have...","One of my favorite asian markets. Small store but has everything you could ever need. Fresh meats, fresh produce, frozen products, sauces, noodles, even...","Excited to see a new Asian grocery store opened on this side of town!! Owners say they have been open since the beginning of August. Inside was well...",5,5,5,0
"ucbAwvDhG1L5J7smnYGh2A","Yeah, Meijer is a Michigan thing... but they're successful for a reason. While they may directly compete with Super Walmarts, their employees are of much...","Don't go if you are in a hurry, for over a year they have only had two to three lanes open. It can take almost twice as long to check out as it does to shop","Old lady cashier at checkout #17 at 6:08pm was super crotchet, in other words - very rude!",5,1,1,0
"iJmqHe5bzMARPOAe_GPQXw","This is nice place to stop for munchies, drinks and the owners nicest recipe. I love this corner store. Staff and owner are super friendly. They have...","My brother turned me on to this spot near my hometown. It's an easy in and out location on a fairly busy route between Flint and Grand Rapids. If you're...","Watch the shelves for expired store brand foods.. Aldi friendly farms, Walmart great value brand and a few others I have seen. I bought Deli meat and when I...",5,5,1,0
"x2Qb1cOMm2jZno9B0VIGJA","The management at this Walmart is what makes it so terrible, they target employees making their work environment intolerable, they stretch employees so thin...","Tiny hot stinky DARK Walmart. I rather go to the one in Taylor or Hutto then this one sadly.","Unfortunately, Wal Mart has twice perpetuated the incorrect notion that IDing all members of a party for alcohol purchases is a state law (as opposed to a...",1,2,3,0
"-lRu5w2qWhPnzSV8MmcPxQ","I was in their store tonight & the lady behind the counter was not wearing a mask. When I ask her about it she informed me & another customer that she had...","I think that it is so sad how this store has declined. The shelves are practically empty. Every time I come in here they have less and less. I remember when...","What a great little hometown grocery store. Went there today and the meat prices we're cheap. Service was friendly I'm from another town but the cashier...",1,2,4,0
"lrS6BVpPxrYTSbYXyu3KtQ","Excellent curbside service. Wish they had pharmacy window so not have to go inside. Substitutions were acceptable and order very accurate. Also handled add...","The checkout card readers could not read my cards chip. Happens a lot of times . Have to do it several times. Sometimes not read at all. I had a new card...","Doing self checkout and these new lady never seen her tall white lady on oct 26 around 11:50 am and she proceeded to be all up my business i been going to...",4,2,1,0
"iCFA2tycIqrTSzadOgtGLg","Oh my goodness, if I was sure I wasn't going to go into a sugar coma eating all my goodies on the way back to Georgetown from Houston...

I bought: peanut...","Driving down Texas highways, you see the big gas station and stores, but what really catches my attention as a traveler are the small town stores and the...","A super cute convenience store/antique store with the cleanest and best smelling restrooms ever! That alone is worth a stop but they have good food and all...",5,4,5,0
