"store_name","store_id","review_count","ratings","categories","food_desert"
"Isla Vista Food Cooperative","V0SSA36N_FpGaikuo4H7hQ",86,4.5,"grocery,nonprofit",1
"Circle Japan","8lYJ7W6AjD2kVUn2sq6hYw",79,5,"bakeries,grocery,importedfood",1
"Pinegrove Market & Deli","xZrSb1-6YOf1xGRYOVPvLg",200,4.5,"grocery,delis,butcher",1
"Whole Foods Market","tG2dHcMWZfKgJ62mCiuFWA",174,4,"grocery,organic_stores,healthmarkets",1
"Freshfield Farm","GRSCYRcl9W9q6oKWYUfxeQ",240,4.5,"grocery,gourmet",1
"Trader Joe's","o-4lh-13a_pOHt1zI-2OgA",76,4.5,"grocery",1
"Walmart Supercenter","7ZCnoDw0doFBoFRB7HffTw",27,2,"deptstores,grocery",1
"Walmart Neighborhood Market","wpPda4TFbJNJDIO_ZEIwyg",8,4.5,"grocery,deptstores",1
"Double J Markets","D74PvCbVs-7a9Ez9z13HOQ",1,5,"meats,grocery",1
"Natural Grocers","L30s6_o8egk1IFfZ1_yfIw",20,4,"grocery,vitaminssupplements,organic_stores",1
"Gagliano's Italian Market","vZKjFyRgxXbzVVacQscjDg",51,4.5,"delis,grocery",1
"Quick Shop Foods","r1NSMKiniPV7LwcwzenCCg",1,2,"grocery,convenience",1
"Fareway Stores","Tc1sE7doe8dK_cLpBN9Wsw",1,5,"grocery",1
"Fareway Stores","q4kujqkJ5zKRtrZMKhfCqw",3,4,"grocery",1
"Hy-Vee","71_WaEzs4AH_G4O2kqY2UA",4,4,"grocery",1
"ALDI","XU2NL0fx1u7rXtXDTpYCgQ",3,4.5,"grocery,markets,organic_stores",1
"Whole Foods Market - Columbia","8PYTCho7CDWlGXGbgIqpmQ",86,3.5,"grocery",1
"The Fresh Market","Y6aHKOKhK05faRhfxMVPQQ",36,4,"grocery,markets,soup",1
"Rosewood Market ","ewCCWAWoy5mJB5Pa2E-mDA",66,4,"healthmarkets,delis,grocery",1
"Publix Super Market","IBbQj360PF4byYUjab-dmQ",55,4.5,"grocery",1
"Trader Joe's","sAl7k5cw07SPxUBkj89w_Q",85,4.5,"grocery",1
"Howdy Doody","Qdn0cLgAjhfeT_gYDlKsjg",3,4.5,"convenience,grocery,beer_and_wine",1
"Albertsons","8d-bFsLBGGFTTV10pMmH2Q",18,3.5,"grocery",1
"Sprouts Farmers Market","-c9rSt6sp7IBxrPhLkU4uA",28,4,"grocery,healthmarkets,organic_stores",1
"WinCo Foods","YcAnW2DUgBz-BAoH234HMA",47,4,"grocery,organic_stores",1
"Natural Grocers","2Lytqr9to9T8JqTWGhHZTA",36,4.5,"grocery,vitaminssupplements,organic_stores",1
"Plaza Latina","pJbUQmsGgbGkAuSvb-lejw",7,4,"grocery,bakeries,mexican",1
"ALDI","L5BYXj8d1jGG2y-UTeZXww",9,3.5,"grocery,markets,organic_stores",1
"Harris Teeter","iQHJamNUYsnwkPAUPJ_Esw",18,3.5,"grocery,beer_and_wine,pharmacy",1
"Bur-Gra Meat and Grocery","Ywfvvw2brJrM_EtNPanK8g",6,5,"grocery,meats",1
"Steve's Garden Market","Y3sddYFuzgzBF-5cmu5dyA",17,4,"markets,grocery",1
"Kroger","Kc8KZHBpRCdDtR11GsjP7g",5,3,"grocery",1
"Walmart Supercenter","we4xtPd3GGdOHfEpc6CWYg",11,2.5,"deptstores,grocery",1
"Kroger","-a-q583bwq4LnQ_eZByQiA",16,3,"grocery",1
"La Mexicana Supermarket and Restaurant","-zM5KsL9R94Ta5-1kEFLaA",10,4.5,"mexican,grocery",1
"Triangle Foods","JxjlMzGa9uhE2Ax0bRVaxg",4,5,"grocery",1
"Dollar General","f8Tq9Q4CcS4w6uwI20Vs7A",4,2,"discountstore,grocery",1
"ALDI","7CQ6hWtMRTu5GXpf55IMCw",3,5,"grocery,markets,organic_stores",1
"Walmart Supercenter","rWSlO0BsLsPiCb0GoXA-1A",16,3.5,"deptstores,grocery",1
"Hannaford Food & Drug Superstore","9tTfF164uTf6egR_kSoqDg",12,3.5,"grocery",1
"Hometown Deli & Grocery","fMdzeVyBr-mJFqKNyYcwAg",18,4,"beer_and_wine,grocery,delis",1
"Guillory's Food Store","9OiUEAy8k-NVhzAbO0I5Xg",15,4.5,"grocery,cajun,delis",1
"Sureway Supermarket","qTMcyH0IBTykLxguobMd5Q",6,4,"grocery",1
"Gourmet Butcher Block","KSP4BhUnu-skBxlRT9MLRQ",38,4.5,"grocery,meats",1
"Fill-A-Sack 8","s0onkpQkl3cfVW0DpJ8W_g",29,4,"grocery,delis",1
"Adams Grocery of Boothville","m6qerFEurJbbT1vEpPYT_w",2,3,"grocery,delis,convenience",1
"Seward Community Co-op","cFw_PVNvzecqe_3qvoSsUA",118,4,"grocery,markets,meats",1
"Caspian Bistro & Marketplace","Dschy8f63kOExb4tXppCew",160,4,"grocery,persian,mediterranean",1
"The Wedge Community","WWB36dqHWL7y18NUC0dPzw",191,4,"grocery,markets,organic_stores",1
"Eastside Food Cooperative","37vgj_24zGBLH6fcxcZVYA",47,4,"grocery,healthmarkets,organic_stores",1
"Holy Land","iFAws6DLmgypEGvsIh3liw",323,4,"bakeries,grocery",1
"Whole Foods Market","hBrV0dXtJmRHTtvK5UShlQ",86,3,"grocery,healthmarkets",1
"George's Bakery","J-jP1klKmYSAD-oK7azxJw",31,4,"bakeries,grocery",1
"Butcher Boy Market","mI8y49FdCNp0_2UN_DcWEw",129,4,"grocery",1
"Jacqueline's Grocery Store","vpGkYwdNRFEI2Ad9V--2ew",20,4.5,"grocery",1
"Thwaites Market","-PoCbyNa4xc4yvReuj5pqw",119,5,"grocery,meats",1
"ALDI","A8HUmcmNorCCRw2H_e0JaA",17,4,"organic_stores,grocery,markets",1
"Asian Market","0qc5cSTl2lbc1e9vxWYd_Q",12,3.5,"grocery",1
"Publix","GmmuHBXy0vQjCScmT7NaSw",23,4,"grocery",1
"Oriental Market","X0UqYIEkiogkQFDgnjQigQ",22,3.5,"grocery",1
"Lowes Foods","Ye5j64VDN0n2gf7UpLRcUQ",52,4.5,"grocery,beer_and_wine,meats",1
"Rosauers Supermarkets","9-7WS4SlkEyJSd6T9UCq3g",26,3.5,"grocery",1
"Castles Tga Foods","6muP0UnpGO4v6Vau_D6Vhw",2,5,"grocery",1
"Natural Grocers","zgKfh5UtZETt_6UpCJXUWQ",18,4.5,"grocery,vitaminssupplements,organic_stores",1
"Le Petit Outre Bakery & Cafe","5FEe7kTuLXAqwBlA6yYb2g",82,4.5,"bakeries,coffee,grocery",1
"Good Food Store","UUhBDyrhxrrPi1ggxqDTAQ",173,4,"grocery,healthmarkets,delis",1
"Blackduck Family Foods","WSXIGI588y-tPJKNJbpYiw",2,4,"grocery,convenience",1
"Walmart","5NzIKg0maDJLJ5pSSG6Osg",2,3.5,"grocery",1
"The Place","UjEzUSSv-8KxpdOJG-pYMg",2,4.5,"grocery",1
"Northome Grocery","EUpn2SdUTeZKOP2KL3et5Q",1,4,"grocery",1
"Promersberger's Corner","31AeftcNBlMx0AbiFGAhsg",1,5,"grocery",1
"The Crown Market","-sk5l_az-1JbJjoa97u_gw",66,4,"grocery",1
"Whole Foods Market","nNq4sdShcI3w4sMqIRGHRA",128,3.5,"grocery,organic_stores,healthmarkets",1
"Hall's Market","M14naQU59eBujg9-c_-OOw",80,4,"grocery,meats",1
"Trader Joe's","Ezzm-jwx-MbVPrNTmItLRA",133,4,"grocery",1
"The Greenway Market","Vt6fQoM69PHnIn7dRWe15w",65,4,"salad,delis,grocery",1
"Shaw's","CW3qqMOoSSojCoOz3x3Xtw",8,3,"grocery",1
"Hannaford Supermarket","JtkJbSlivglZOGme955buA",6,3,"grocery",1
"C P Dudley Store","28dG02PFvJv98RPqQfM0xA",3,5,"grocery,huntingfishingsupplies,hardware",1
"Quality Market","Zrb6jqAO_ptE8HWw6DV6AQ",2,5,"grocery",1
"Hunger Mountain Co-op","oByBxvESVz-gagpM6LvaVQ",58,3.5,"grocery",1
"Dollar General","oTlGf6YyiddBGAQJo7urYQ",3,4.5,"discountstore,grocery",1
"Market Basket","mHQoTrx4PTDu-6i1UEqYJQ",60,3.5,"grocery",1
"Terra Nossa Center Market","CIH5mZhTgd-nWQtKmAL3qw",20,4.5,"grocery",1
"Whole Foods Market","VIfx83hOOLUFdqyg-PWoNw",69,3.5,"grocery,organic_stores,healthmarkets",1
"BJ's Wholesale Club","HmpagLld5XdcGPODZPJQkw",43,3,"wholesale_stores,grocery",1
"Four Winds International Food Market","D-sSoAPfruL-9Q5d0ip8Hg",115,3.5,"delis,grocery,cheese",1
"Asia Oriental Market","DsH7EAKqbmdIe6eeVGjWGQ",13,4,"gourmet,grocery",1
"Apple Market","076d4DkdUoyYp2l0fQqaFA",51,4.5,"grocery,meats",1
"East Hill Market","ZGplJ7SfQQPe1oX0VcQlFg",37,4.5,"grocery,cafes,sandwiches",1
"Ever'Man Natural Foods Co Op","zdpF3wGNa5TUVW9zAcrWjw",94,4,"markets,healthmarkets,grocery",1
"Walmart","suAI3u2NpKNSoSEa5dLkLQ",17,2,"grocery,deptstores",1
"Walmart Supercenter","U0-mEBZ5lEyrPXtNEJ7vcQ",14,2.5,"deptstores,grocery",1
"Oakley Market And Restaurant","I3vYAeiviCHNpo7R0lG6uw",4,4.5,"grocery,sandwiches",1
"Kroger","SPFly0h7tLRJ-OwzSLBPJA",7,4,"grocery",1
"Moore's Country Store","e0CqfVGDORNzNMMUzCC9Dg",34,3.5,"grocery",1
"ALDI","JVmdgp2ujRa42IGriFf8sg",53,3.5,"grocery,markets,organic_stores",1
"Tom Thumb","LrUjt3hXo-yHabjKuwLAvw",40,4,"grocery",1
"The Bodega at Hi Line","Qy3AuB2LiEKPYHqVDc5WpA",45,4,"cafes,grocery",1
"Ann's Health Food Center & Market","qaLKdLmC_nmrtVeYKK7TxQ",47,3.5,"healthmarkets,juicebars,grocery",1
"Whole Foods Market","_Vs8Bj6evDdfLo9XEYEWvQ",110,3.5,"grocery,healthmarkets,organic_stores",1
"Schnucks Sierra Vista","CASPVZ5z5cGrFS3UYaylWQ",2,4,"grocery,bakeries,delis",1
"Schnucks Cross Keys","B6c2e0TcTAA8vRUxa7Ldhg",5,4,"grocery",1
"ALDI","BH37k88xkXKdTQQ5itcCWw",2,5,"grocery,markets,organic_stores",1
"Dierbergs Markets","_uIisnGTXuNsaNLKetqXew",13,4,"grocery,beer_and_wine,flowers",1
"Paul's Market","CUxSddlUbqKiEiwFbHKwLQ",12,4.5,"grocery,meats,tradamerican",1
"Publix Super Market- Saint Augustine","waZtzMp6oD1fLkZG6NpFcw",48,3.5,"grocery",1
"Publix","T3ZTdqelPRAOHrksac10iQ",19,4.5,"grocery,drugstores",1
"ALDI","ZWRI3GOlEdNQsSh023YlBQ",12,4,"grocery,markets,organic_stores",1
"PJ's Asia One Market","mWY1qEXDHSyY9Zc73zNFmw",16,4,"grocery",1
"boVine","r4ZX2k9maOGUDCQJle-asQ",9,5,"grocery,beer_and_wine,cheese",1
"Truong Son","P0oba6qz2H41SNE33bUYrA",8,2.5,"grocery",1
"Walmart Neighborhood Market","YZgaIHduVWlHodCtOlxx6g",3,3.5,"deptstores,grocery",1
"Super Mercado La Guadalupana","yBOyzJK_Jnb3Xiuv4_rdCQ",1,5,"grocery",1
"Midland Market","iuxVIeKypemvZ6MmFjeTVw",8,4,"grocery",1
"Harp's Marketplace #174","JypL5PY03OnyKhn91Xe6VQ",9,3.5,"grocery",1
"Corner Stop","PVevpdntrlBHWLad7LZU2w",8,5,"grocery",1
"H-E-B","1sg6rgNgZSdYRqHmFRaLlw",37,3.5,"grocery,drugstores",1
"H-E-B Plus!","WYAjh1vSwK1zBxrACEPKnA",33,3.5,"grocery,bakeries,meats",1
"Walmart","bMoiCWvdkU04-urf3AhTrQ",6,2.5,"deptstores,grocery",1
"H-E-B","zA8uBhrcrEc7vKSOWaB9pg",5,4,"grocery",1
"Walmart Supercenter","L0d8ROAPdxGjuzxbORLm_w",12,2,"deptstores,grocery",1
"Duritza's Market","WuBG-eKTgYYKQSlf1jZE9g",1,5,"grocery",1
"ALDI","ZEy8L971iCaj-HXHAJh36Q",1,5,"grocery,markets,organic_stores",1
"Giant Eagle Tri-County","zG7SgHFN2YvVUjWrKYeHfw",2,5,"grocery",1
"Ricker's Market","t0891ZHG--1h6e1w_TD5hQ",2,5,"grocery",1
"Nature's Goods Market","12zpr9GMn5pvQWMDkMq39g",73,2,"healthmarkets,grocery,delis",1
"Adams Hometown Market","ShNax2J6_SV_l_N0hPXdng",8,3,"grocery",1
"Wayside Market","oCJv5k2SQRQEQR0ibfh-RQ",8,5,"grocery",1
"Stop & Shop","3S35Fc_hSwbx2EL9PFPKTg",21,3,"grocery",1
"LaBonne's Market","vOpcsbgTjnyMFulNQzIyoQ",22,4.5,"grocery",1
"Albertsons","Yzf6r6BL4c_DfEyczNJ10g",27,3,"grocery",1
"Smith's","zu0a9GPCG8i7jbAJ3-H6LQ",92,3.5,"grocery,servicestations",1
"Cardenas Markets","3TX-5V6MuGPKnZv6gW1nsg",80,3.5,"grocery,meats,mexican",1
"X.O. Mini-Mart & Liquor","x7difvCyD9YjFAeg0Evyug",38,5,"beer_and_wine,grocery",1
"Laos Asia Market","qQXc9D6PV1Y8RhIBZpj-Jg",144,4.5,"grocery,laotian,intlgrocery",1
"Medbery Marketplace","X6zYqB_HrnAkur_BviaFBQ",6,4.5,"grocery",1
"T & J Food Mart","YSJQbjmOM83E98QAWzGjQA",5,3.5,"grocery",1
"Riesbeck Food Markets","OQNQmZN6082sSmHqrFTgnQ",3,3.5,"grocery",1
"Walmart Supercenter","pbvzdOnhwCGoeOW5DfNP_A",9,2.5,"deptstores,grocery",1
"McKenna's Market","b0b04Ag8nYRFkS8AGSQjPg",9,4.5,"grocery,icecream,delis",1
"Damas","mIYMSgMTLgGCuvmurwEtKg",5,5,"grocery",1
"Lieng Phane Oriental Market","V1mhzdzbIg9aeIICSAv4Fg",8,4,"grocery",1
"Fred Meyer One Stop Shopping","BDzzQxYhQR_m544Xt6mKLA",34,3,"deptstores,grocery",1
"Yoke's Fresh Market","tpQwgyUNOqdDPEy1UCVYIQ",24,3.5,"grocery",1
"WinCo Foods","Ca3XvVVAGbaVK7f04qfRVQ",44,3.5,"grocery",1
"ALDI","9ohfLzAQUtiYJjd549aBMA",2,4.5,"grocery,markets,organic_stores",1
"Dollar General","t6-_fDDVmz99uKdsrMAl_A",2,2,"grocery,discountstore",1
"Giant Eagle","nFQ0cXe2mJK8e1sZ0kg4Rw",13,3,"grocery",1
"Market Basket","-fqOyaEQL_rxlmA7nVoTUA",12,4,"grocery",1
"Conzatti's Italian Market","czjZCj_O-ZfolVZrQ436Kw",23,4,"delis,grocery",1
"Royal Farms 131","ohKC1WTMNkY_TJivYJNZ9Q",8,2.5,"grocery",1
"Snow's Turn Market","uxGTln2cpd6gywSF7xqZ3A",3,2.5,"grocery",1
"Walmart Supercenter","KF2cG9dWP1CVk2ZaQHfm5Q",15,3,"deptstores,grocery",1
"Woolford Country Store","1zO7kv40jX6aEyk8Nlz4PQ",7,5,"grocery,breakfast_brunch",1
"Center Market","px00etklbFlfkJapIFnlXA",5,4.5,"grocery",1
"Calandro's Supermarket","PJywsiaGs4qU38WmKXwBeA",27,4,"grocery,beer_and_wine,meats",1
"Matherne's Supermarket","paUOibhHLnIvqkWw_wDLZg",23,4.5,"grocery,beer_and_wine,meats",1
"Cannatella Grocery","m2MXNRlGZRpyBYyBEj0pYg",16,5,"grocery",1
"Whole Foods Market","IWOeOH2FIo6LbmauqWx45w",176,4,"grocery,healthmarkets,coffee",1
"Trader Joe's","Tz9OR8wNGNBERFfpU9Jo7A",149,4.5,"grocery",1
"Al Couch's Super Market","_Yco9tcQmQuBPtHSbwma9A",4,4,"grocery,markets,delis",1
"Allen's Market","pY80DLfASbg6jDT3cNSrwQ",3,4.5,"grocery",1
"ALDI","mFJQdyYQTU7xmm_V-ovbLA",5,3.5,"grocery,markets,organic_stores",1
"Meijer","6sjrW1eQB1tT2sbH-_uTVA",15,2.5,"grocery",1
"Garcia's Supermarket","Pm6070dXNwZoXAea-u9vXg",2,5,"grocery",1
"Kroger Food Stores Retail Stores","NNSASJx0hPGRe3u6wNUroA",7,2.5,"grocery",1
"Banks Market","OtOTu0ihpU842BEF__-dWw",4,4.5,"grocery,markets",1
"Driver's Grocery","ZZaQ-xyAJk2J6Ph5LRwt_Q",2,4.5,"grocery",1
"Golden Carrot Natural Foods","yCzmzhURgj7SwvGPd00Axg",6,5,"healthmarkets,grocery",1
"Midtown Market","I18rW7KZKaVIUwPymEPRmg",23,4.5,"grocery,meats,healthmarkets",1
"Kowalski's Markets - Eden Prairie","biSbn-ovng88Mty39eIK-g",23,4,"grocery",1
"Hy-Vee","75CANQdSMa7UOd5ZxZvydg",21,3,"grocery",1
"Mazopiya","z8tZ_kYPI7cxXFKgDV9olQ",16,4.5,"grocery,healthmarkets,delis",1
"Lakewinds Food Co-op","4ZMvE1PX3dbnOG-ae5IoHQ",25,4,"grocery,butcher,delis",1
"Thai Tempo","lGpZ31pg_F3KR1EQ9oZUFw",60,3.5,"delis,grocery,thai",1
"Las Montañas Supermarket","Pryh0kfWwbhiLwqjJX_j-Q",127,3.5,"grocery,mexican",1
"Trader Joe's","sr_5FbfPQAqe2nWPu7Hx2g",184,4,"grocery",1
"99 Ranch Market","ctaXOM6ZgqiNyWLpKO6Wlg",355,3.5,"grocery,seafoodmarkets",1
"Trader Joe's","dvnExUJRgsXUsIE4JUJjsg",223,4.5,"grocery",1
"Concord Produce Market","TZOAumfFuzA06HHCH-AJWA",166,4,"grocery,farmersmarket",1
"Sophie's Mini Mart","-qtuVeMMnUTzwb6HTBEmlg",3,5,"grocery",1
"Walmart Supercenter","SOxn3eL-wzkCvZAFr1u9ag",24,2.5,"grocery,deptstores",1
"La Montañita Co-Op","C-g3PtO64AMK9xaIOYzhpw",17,4.5,"grocery,organic_stores",1
"Major Market","adGL_dxKnzUiYK6J3TaGDw",3,5,"grocery",1
"Dollar General","IPu__GZqc78T8i4fcDxCyQ",1,5,"discountstore,grocery",1
"Walmart Supercenter","E5uLj8Oq3dgOmM7mq9Qb_Q",13,2.5,"deptstores,grocery",1
"Steele Farms","v0tqKp7lqu5I_c7J_Cltmg",2,3,"farmersmarket,grocery",1
"Arlan's Market 13","Oi3M6iwsdlg8zvxbsYaJKA",3,4.5,"grocery",1
"H-E-B-Seguin","GLNWT_wX1mMUkV_NW7E17Q",16,2.5,"grocery,servicestations,carwash",1
"Lamichoacana","gJkI15xzrrdJy2KaJV34Fg",8,4,"grocery,meats",1
"Stop & Shop","Dq3cEE0iHo7Q4VmztWAQXQ",6,3,"grocery",1
"Butcher Shop","7g0ZFOsQiTRBrXSRkQoEiA",5,3.5,"grocery,meats",1
"Shaw's","DB6XiuACPJ4qZgh7NBVoIQ",11,4,"grocery",1
"Giammalvo's Market","1hcqr8GaSjSis4XAb8smbQ",14,4.5,"grocery,butcher,sandwiches",1
"Market Basket","5jGcBOoBEVknkyg-oPKO8w",48,4,"bakeries,grocery",1
"The Local Butcher & Market","1P3hrClBc3vkOwSnuokGjA",91,4,"butcher,grocery,meats",1
"Enson Market","5-K_Blkh8531Pu0t3FI_8g",178,3.5,"grocery,seafoodmarkets,importedfood",1
"Trader Joe's","rYTL0dsAOn7-nIyLn_6I3g",343,4,"grocery",1
"Freshfields Farm","vhoRr5Hnl10gICruaxJqTw",389,4.5,"meats,grocery,markets",1
"Lotte Plaza Market","K2XwYhodpeGWW6T57bZ88Q",239,4.5,"food_court,intlgrocery,grocery",1
"Winco Foods","7Xdp9uf3qh_kxi3E32AXcQ",21,3.5,"grocery",1
"Ok Ko Mart","vW7ap2rOEu_m7RmV5fTlqg",18,4.5,"grocery",1
"Whole Foods Market","su8kP7kxOZjFYTF3sGCjbw",156,3.5,"grocery,healthmarkets,coffee",1
"Trader Joe's","jPAjAqXGy0p6a1bEWiD6mw",103,4.5,"grocery",1
"Savory Spice Shop","1k5OuIBnwumgGcbKkgcUhA",74,5,"herbsandspices,grocery",1
"Ruler Foods","SURgCCN5tHywXyIXWs-edw",1,5,"grocery",1
"Nash Finch","0OJH-Q87xUBliLRGL-asNQ",1,5,"grocery",1
"Walmart Supercenter","2-XeEXEOh-9237EedyLYqw",5,2.5,"deptstores,grocery",1
"Meijer","axu8UISwW1dzHIctiH4h2Q",8,3,"grocery",1
"Menards","tmy-T-4Jm9H3Icr311Ejng",4,4.5,"grocery,appliances,propane",1
"Martins Food Market","xzutaaLdBLfPQA2AqC0PXg",14,3.5,"grocery",1
"Darrell Enterprises","nKLfHdNlV5gqgg9qZ8fMGQ",4,3,"grocery",1
"Lidl","E_oveRw1hmTJTZOKy0MkuA",7,3.5,"grocery,bakeries,petstore",1
"A C & T Sharpsburg Pke","vezxWE0rPmOyGdn7zcMZAg",3,4.5,"grocery,convenience",1
"ALDI","yeIxLnr61vjmka6ASbcdMQ",27,4.5,"grocery,markets,organic_stores",1
"Stater Bros. Markets","0sbMIPb5Z5od0ffOD3WlGg",79,3,"grocery,butcher,delis",1
"Albertsons","YFAoNO5p_OFwu5c9TagMnQ",66,3,"grocery",1
"ALDI","US5qd5qaqPTyrTUWPpu0KA",54,3.5,"grocery,markets,organic_stores",1
"Stop N Shop Market","sBeZCOs3D6vFC6rPl1MWIA",29,4,"grocery",1
"Seven Days Market","kQAqHvdeofCS5VeuGNszaw",56,4.5,"grocery,convenience,meats",1
"El Girasol","0Zv0Yt9NKE5bRdR2569IwQ",44,4,"grocery,mexican",1
"Whole Foods Market","Q3beejCM-xhpz2rSQAU_Jw",103,4,"grocery,organic_stores,healthmarkets",1
"Trader Joe's","wgLpVw-c689XXUMGsMo3iw",60,4.5,"grocery",1
"Holy Land Market","TuFc7SiBko0ta_aqKRpZzg",176,4.5,"grocery,mideastern,delis",1
"Turkish Market & Deli","lL1fE9x2t0frQe1auDCRAg",234,4.5,"grocery,turkish,delis",1
"Dollar General","C2EdF5j9DuY1ElQbnpmLiA",1,5,"discountstore,grocery",1
"Rehkopf's #5062","b7VjZjCGLNB42_fxuPML_g",1,3,"grocery",1
"Newhope One Stop","TFFwuLqJLuWivds84SnYvg",2,5,"grocery,convenience",1
"Walmart Supercenter","rtOX7OEMIjelrSmztONCbw",1,3,"deptstores,grocery",1
"Buddy's Quick Stop","rVml5t23CMGAfsM1ys9oSQ",3,4,"pizza,grocery",1
"ALDI","ufVYo2e-Y_Xh5slok9jd5Q",5,3,"grocery,markets,organic_stores",1
"Meijer","1YIZxdUQ8I8T4IAOkOqCUw",11,2.5,"grocery",1
"Sam's N Supermarket","SiQDGanyKr6PvKcw26WbYA",1,4,"grocery",1
"Kellogg Company","gRVDyMwNIs5Hqjh8bO1uTw",13,3,"grocery,healthmarkets",1
"Horrocks","5s_ZkcUkuKixarSsfYAS7g",97,4.5,"grocery,gardening,delis",1
"Whole Foods Market - Winston-Salem","eblbCkZAmxsevXVEGqLqRQ",55,3.5,"grocery,healthmarkets,organic_stores",1
"Greek Village Market","e8gHtNny9rzMqJcN0Kli6Q",14,5,"grocery",1
"Publix","-nNk6KBTRyirL1bCt4Ipfg",51,4,"grocery",1
"Acadia Foods","kBjJjxPVucNmUrQawdnGLg",26,4.5,"coffee,grocery,delis",1
"Trader Joe's","rXI0-IXGrs0NzcBCayL2ig",86,4.5,"grocery",1
"Food City","jHYvGL9i_QYfXX4AwmyAPQ",2,3,"grocery",1
"The Ingles Advantage","3RPOt4yhPpzl2_YUCYeybA",4,2,"grocery",1
"Food Lion","p2c_6ZONb3v-R5E65cxfdg",2,3,"grocery",1
"Food City","AzkTV5pFp2dq121zFbrPOg",2,4,"bakeries,grocery,beer_and_wine",1
"Walmart","KwDI29dVtYpXeyT6Pab4Eg",7,3,"deptstores,grocery",1
"Loaf'n Jug 66","iCfUD7zzAtw8y1IPU9rQcA",1,1,"grocery,convenience",1
"Dollar General","qkycBx85PINIoNY9W8oUzA",3,1,"grocery,discountstore",1
"Limon Super Foods","8coKPMXxHf-Azyh5iWgo0Q",4,3,"grocery",1
"Woolsey's Food Center","0pymJxlQi69A8MOkOJqE6w",7,5,"grocery,meats,butcher",1
"Osborne's Supermarket","3fIeNupRWCX6TGLosq6ayw",4,5,"grocery",1
"Roppolo's Grocery","-kvXf7mFnV9WAfwt3t474w",1,5,"grocery",1
"ALDI","d6lTLoOrFcc9zKoB20pgIA",11,4,"grocery,markets,organic_stores",1
"H-E-B","1sg6rgNgZSdYRqHmFRaLlw",37,3.5,"grocery,drugstores",1
"Corner Stop","PVevpdntrlBHWLad7LZU2w",8,5,"grocery",1
"H-E-B","GxwB9IbEz7r6Cvh1QqKi-g",21,3.5,"grocery,drugstores,delis",1
"Kukje Super Market","_3AAKZT-6qeCs9VZO6e67Q",837,4,"grocery",1
"Asian American Food Company","qgYKg19InZ_2FK6II9-OKw",209,4.5,"grocery,chinese,fooddeliveryservices",1
"Roxie Food Center","HRiP-_TSWvJLy3_hXVRPtw",1081,4.5,"grocery,sandwiches",1
"Trader Joe's","-z50upT8M5FxgbWP11LaMA",472,4,"grocery",1
"Bart Grocery & BBQ","5PzrfsdClyKipu3La3F20g",957,4.5,"grocery,korean,bbq",1
"Walmart Supercenter","Pc3AuRZqKjpnBqHqfpuWzQ",5,3,"deptstores,grocery",1
"Hy-Vee","kxbJxUEdSGdhtf2jkDQYgQ",5,3.5,"grocery",1
"MA & Pa's C Store","_h8RbytN1VOI4CW37eB_WA",2,5,"grocery",1
"Walmart Supercenter","mYvXt6BBrhukQwBOqkskug",4,4,"deptstores,grocery",1
"Hy-Vee","86bzmiGQVsL8DUNxSPVqLg",4,2.5,"grocery",1
"Wegmans","LNMskbnS4U_qHYcc3BqzGQ",35,3.5,"grocery",1
"Herrema's Food Market","cxQ1hy82iENJGjldRfQ6EA",17,4.5,"grocery,meats",1
"ALDI","2nlcDWOq_3iQ8DFRgl75YA",15,4,"grocery,markets,organic_stores",1
"Wegmans","XrS4cWVEfQArGLpAuAF33w",31,3.5,"grocery,drugstores,bakeries",1
"Wegmans","E0uX8ilklL393hFxeyeJdA",31,4.5,"grocery",1
"Meijer","gT3CYKf68n5RnnjXtR--8A",7,3,"grocery",1
"Kroger","Fe1voelJf5H9S9aQfrkFaw",7,3.5,"delis,florists,drugstores,sandwiches,grocery",1
"Mac's Market","0fYZCuloqvmxp83hbLpbNA",5,3.5,"grocery",1
"Sunspot Natural Market","qPR949zu5Hwtd7wcoeQO4w",6,4.5,"grocery,healthmarkets,organic_stores",1
"El Borrego","rw_9OMAgMQtlBVnTpUJ_Gg",7,4.5,"mexican,grocery,seafood",1
"Peoria Discount Grocery","N7OYWgdN7tDbtkD4oa94qQ",47,4,"grocery,discountstore,petstore",1
"AJ's Fine Foods","IG8nu82ybIyAuf8pZHcV5w",201,3.5,"grocery,beer_and_wine,gourmet",1
"Trader Joe's","lhWpC9uGAyFus5BQYsyL6g",82,4,"grocery",1
"Sprouts Farmers Market","cZJ8DfdiLzILcdGSOCWI3g",107,4,"grocery,healthmarkets,organic_stores",1
"Trader Joe's","Dd99oGPGdOiXUeGqXyOgwA",125,4,"grocery",1
"WinCo Foods","B8thHSqZXCPPf9DMyxsiJw",64,3.5,"grocery",1
"Grocery Outlet Bargain Market","q_aIp3P8DFV--VldaVxzvQ",31,4,"grocery,discountstore",1
"New Earth Market","OlNqbyFd1VdykfcFodC54A",139,4,"grocery,healthmarkets",1
"Stephens Farmhouse","tye9xBDgX-GDaz9pG-b8sA",85,4.5,"grocery,markets",1
"Phooj Ywg Lee's Market","WXIRJkibD5c0i_FDoMSRAA",103,4.5,"grocery,thai,giftshops",1
